-1,0.53,1.91,3.67,5.49,2.69,20230130144112_060.jpg
-1,0.0,3.85,12.18,5.92,2.62,20230130144257_114.jpg
-2,0.0,3.4,7.45,4.42,2.59,20230130144257_103.jpg
1,0.0,1.29,-4.03,4.22,2.19,20230130144112_108.jpg
-4,0.0,3.47,-5.57,5.6,2.65,20230130144112_062.jpg
-2,2.6,7.41,-1.03,5.92,3.16,20230130144112_005.jpg
2,2.34,2.3,-7.0,3.82,2.95,20230130144257_104.jpg
0,0.05,2.18,-8.62,6.21,2.3,20230130144112_075.jpg
-4,2.89,3.23,3.8,6.57,2.65,20230130144112_003.jpg
-1,5.5,3.7,-0.43,4.31,3.19,20230130144112_089.jpg
-2,3.9,5.32,10.85,5.44,2.88,20230130144112_081.jpg
2,0.0,2.05,13.41,6.05,3.1,20230130144112_048.jpg
-1,2.79,4.85,-5.79,4.21,2.04,20230130144257_081.jpg
1,0.89,9.57,8.66,4.02,2.06,20230130144257_164.jpg
-1,1.67,8.41,4.04,6.88,2.67,20230130144257_178.jpg
1,1.61,7.45,8.06,5.96,2.15,20230130144112_072.jpg
-1,0.0,4.32,-4.04,5.68,2.34,20230130144257_171.jpg
1,5.34,2.09,-3.56,18.76,4.21,20230130144112_110.jpg
-1,0.0,4.25,14.98,6.08,3.98,20230130144257_100.jpg
-2,2.1,4.92,-3.56,8.04,2.84,20230130144257_153.jpg
0,1.64,2.88,3.35,4.12,3.13,20230130144257_162.jpg
-1,2.02,6.34,-13.66,5.6,3.0,20230130144257_154.jpg
0,0.0,5.39,-9.51,4.47,2.74,20230130144112_065.jpg
0,0.62,2.94,-7.98,6.14,3.38,20230130144112_041.jpg
-1,1.08,5.35,-9.75,7.06,2.12,20230130144112_094.jpg
1,2.61,7.37,-5.77,4.92,2.09,20230130144257_172.jpg
0,0.59,3.78,10.47,3.97,2.79,20230130144112_084.jpg
0,0.0,4.05,-9.36,4.59,2.25,20230130144112_054.jpg
1,0.59,4.78,-3.38,5.6,2.71,20230130144112_007.jpg
1,1.59,3.53,2.78,6.02,2.29,20230130144112_069.jpg
-1,3.19,8.34,-4.71,4.5,2.56,20230130144112_044.jpg
-1,0.0,1.2,-6.14,13.08,5.05,20230130144257_149.jpg
-1,0.24,3.88,-5.16,4.83,1.81,20230130144257_092.jpg
2,1.42,3.7,17.49,4.59,2.7,20230130144112_105.jpg
0,1.09,2.3,-4.75,4.55,2.79,20230130144257_125.jpg
0,0.53,2.54,8.07,3.79,3.06,20230130144112_032.jpg
-4,0.0,1.69,-6.8,11.28,1.99,20230130144112_074.jpg
0,2.17,5.66,-10.68,7.78,2.7,20230130144257_152.jpg
-1,3.84,5.49,6.11,4.85,2.43,20230130144257_175.jpg
-17,0.0,0.8,9.28,5.6,3.3,20230130144112_050.jpg
-1,0.0,2.36,-2.84,4.78,3.37,20230130144112_030.jpg
-1,0.82,5.81,-8.11,6.26,2.02,20230130144112_096.jpg
-2,3.41,7.41,-2.86,4.43,2.5,20230130144112_043.jpg
-1,4.01,4.88,0.68,7.09,2.5,20230130144257_085.jpg
-3,6.16,5.48,-1.99,5.1,2.79,20230130144112_045.jpg
-1,0.0,4.29,5.04,5.83,2.06,20230130144112_021.jpg
-3,0.0,4.48,2.35,4.84,2.36,20230130144257_130.jpg
-2,0.0,2.9,-12.52,3.81,4.97,20230130144112_038.jpg
0,0.83,0.82,-3.75,3.83,2.91,20230130144257_087.jpg
0,0.0,3.49,2.28,5.41,2.62,20230130144112_059.jpg
0,0.59,4.21,3.97,4.85,2.29,20230130144257_129.jpg
1,0.19,2.5,-12.89,8.13,2.43,20230130144112_040.jpg
-2,1.58,4.24,-6.8,5.0,2.23,20230130144112_052.jpg
0,1.95,5.07,-1.81,5.94,1.89,20230130144257_121.jpg
-1,0.44,4.1,8.99,5.39,2.51,20230130144257_113.jpg
0,0.0,1.78,2.68,4.93,2.63,20230130144112_031.jpg
0,1.64,4.51,1.25,6.03,3.33,20230130144112_101.jpg
-1,0.0,1.01,-1.29,4.42,3.21,20230130144257_150.jpg
0,0.25,3.44,-11.23,4.88,2.93,20230130144257_167.jpg
-1,0.0,3.91,4.49,5.27,2.25,20230130144112_019.jpg
1,0.0,1.57,9.43,6.03,3.58,20230130144112_047.jpg
0,3.71,5.91,-2.61,6.79,2.54,20230130144257_083.jpg
-1,2.31,5.75,16.63,3.6,2.94,20230130144257_135.jpg
2,1.59,4.74,3.71,5.17,2.22,20230130144257_128.jpg
0,3.86,8.67,8.24,4.27,2.22,20230130144257_163.jpg
0,0.0,6.02,-7.38,5.6,2.06,20230130144112_049.jpg
-2,0.69,5.7,13.31,5.99,2.34,20230130144257_142.jpg
1,1.92,5.69,-12.34,6.62,1.66,20230130144257_119.jpg
-1,1.43,3.19,-11.57,5.36,2.69,20230130144257_166.jpg
-1,1.1,5.38,-4.56,6.54,1.99,20230130144257_107.jpg
0,0.0,5.5,-7.14,5.4,1.95,20230130144257_094.jpg
0,0.44,4.9,-9.45,3.78,2.73,20230130144112_120.jpg
0,5.56,5.09,1.43,4.66,2.19,20230130144257_174.jpg
-1,2.87,2.75,-0.86,6.48,3.6,20230130144112_087.jpg
-1,0.0,2.23,-7.74,5.6,2.88,20230130144112_061.jpg
2,0.0,2.24,-4.79,3.77,2.75,20230130144112_122.jpg
-1,1.9,1.58,1.61,4.31,3.86,20230130144257_161.jpg
-1,3.2,6.56,-0.55,8.13,1.88,20230130144257_117.jpg
-1,1.13,1.14,-6.27,6.75,3.68,20230130144257_078.jpg
-1,0.0,3.66,-14.93,5.43,2.41,20230130144112_066.jpg
0,0.0,3.07,2.83,6.36,2.53,20230130144112_077.jpg
0,0.84,4.55,-10.07,5.49,2.09,20230130144257_145.jpg
-1,0.0,2.86,-3.65,4.71,2.49,20230130144257_096.jpg
0,0.0,2.58,9.71,3.53,3.43,20230130144257_123.jpg
0,0.94,3.21,-1.07,5.08,2.64,20230130144112_036.jpg
0,0.0,5.56,-9.08,6.39,3.13,20230130144112_102.jpg
1,1.97,7.0,2.21,7.87,2.44,20230130144257_157.jpg
-1,1.99,4.65,1.95,8.32,2.39,20230130144257_155.jpg
1,0.44,3.31,18.98,4.19,2.65,20230130144112_103.jpg
0,4.0,4.97,-4.4,5.59,2.26,20230130144112_067.jpg
0,0.2,4.41,-14.35,4.69,2.05,20230130144112_114.jpg
-1,0.0,4.29,-4.78,4.57,3.03,20230130144257_168.jpg
0,2.41,9.05,5.61,3.9,2.23,20230130144257_165.jpg
2,1.22,4.42,2.86,4.51,3.04,20230130144112_046.jpg
-2,0.0,0.34,-2.67,5.6,5.71,20230130144257_077.jpg
3,0.0,4.39,13.24,4.87,2.57,20230130144257_146.jpg
0,0.57,2.97,-0.11,6.47,2.22,20230130144112_013.jpg
1,0.0,3.38,-9.55,5.56,3.01,20230130144112_042.jpg
1,0.0,1.43,-0.58,4.31,2.31,20230130144112_107.jpg
2,1.81,4.07,-15.07,4.78,2.13,20230130144112_113.jpg
-1,2.35,8.49,7.14,7.18,2.38,20230130144257_177.jpg
0,1.75,3.01,-4.29,5.11,2.69,20230130144257_110.jpg
-2,0.19,0.96,2.36,5.6,3.35,20230130144112_029.jpg
-3,3.13,5.13,7.52,4.54,3.05,20230130144112_090.jpg
-1,0.25,5.16,-1.87,5.18,2.52,20230130144257_169.jpg
4,0.0,6.01,13.96,5.27,3.28,20230130144257_147.jpg
1,0.0,2.64,-6.28,4.34,2.45,20230130144112_064.jpg
-1,0.45,6.7,15.89,6.31,2.32,20230130144257_140.jpg
0,1.04,3.61,14.58,5.83,3.63,20230130144257_098.jpg
-1,1.1,3.34,-5.46,5.75,2.22,20230130144257_143.jpg
0,0.71,1.85,-3.34,6.14,2.08,20230130144112_014.jpg
0,4.76,6.15,1.48,6.76,3.42,20230130144112_016.jpg
0,1.32,2.67,24.9,5.08,2.7,20230130144257_101.jpg
-5,0.0,5.89,-0.16,6.33,2.91,20230130144112_001.jpg
2,2.12,5.13,-9.33,7.88,3.72,20230130144112_093.jpg
-3,0.91,3.65,7.87,6.88,2.57,20230130144112_012.jpg
-2,4.56,6.29,-15.71,6.39,2.17,20230130144112_056.jpg
0,0.0,6.81,2.41,5.05,3.0,20230130144112_080.jpg
1,0.0,2.95,-10.83,3.75,2.5,20230130144112_121.jpg
2,0.0,4.44,-4.21,3.34,2.94,20230130144257_160.jpg
-2,0.0,5.12,5.69,4.23,2.21,20230130144112_025.jpg
-1,1.12,5.13,-1.52,5.69,2.78,20230130144112_004.jpg
-2,1.41,5.04,-0.4,5.47,2.69,20230130144112_009.jpg
1,0.3,4.69,-6.21,7.27,2.46,20230130144257_180.jpg
1,2.14,9.35,-5.51,5.06,2.49,20230130144112_115.jpg
0,3.02,6.02,3.01,8.08,2.53,20230130144257_156.jpg
3,4.93,0.24,-11.16,7.54,3.38,20230130144112_091.jpg
-1,3.46,7.06,8.65,5.24,3.36,20230130144112_023.jpg
-1,2.05,5.38,-5.52,6.58,3.05,20230130144257_131.jpg
0,0.0,4.39,-2.4,5.33,2.78,20230130144112_034.jpg
